# x xerr y yerr ymodel yresidual
-0.317719 0.089460 -0.217647 0.099534 -0.360255 0.142608
-0.640290 0.089540 -0.512158 0.111598 -0.665939 0.153781
-0.414940 0.185485 -0.902767 0.175091 -0.452386 -0.450381
-0.484819 0.054625 -0.646986 0.152827 -0.518607 -0.128379
-0.003600 0.123915 -0.197287 0.093709 -0.062581 -0.134706
-0.353240 0.214250 -0.408767 0.095669 -0.393916 -0.014851
0.209430 0.171920 0.124515 0.119002 0.139296 -0.014781
-0.934770 0.157390 -0.953847 0.098632 -0.945002 -0.008845
-0.297020 0.078385 -0.695836 0.099125 -0.340640 -0.355197
-1.323980 0.113085 -1.167525 0.108401 -1.313836 0.146311
-0.210910 0.072510 -0.401878 0.095191 -0.259038 -0.142840
-0.971380 0.190035 -0.883012 0.107686 -0.979695 0.096683
-0.357770 0.137275 -1.063892 0.164065 -0.398209 -0.665683
0.430970 0.042430 -0.051621 0.207946 0.349239 -0.400860
-0.784860 0.132495 -1.094906 0.141845 -0.802940 -0.291966
-0.551880 0.213245 -0.280252 0.131992 -0.582157 0.301905
0.352720 0.028305 0.309934 0.069490 0.275085 0.034849
-0.165310 0.054860 -0.431958 0.126225 -0.215825 -0.216133
1.434700 0.054600 1.345594 0.099500 1.300421 0.045173
1.273400 0.039210 1.168224 0.106785 1.147566 0.020658
-0.958340 0.149050 -1.073177 0.123996 -0.967338 -0.105839
-0.823620 0.121810 -0.882229 0.084125 -0.839671 -0.042558
0.038350 0.156540 -0.121772 0.111049 -0.022827 -0.098945
0.988400 0.054720 1.146784 0.059600 0.877487 0.269297
-0.376980 0.056235 -0.347642 0.111483 -0.416413 0.068771
0.172730 0.080465 0.179828 0.066068 0.104518 0.075310
0.029520 0.137195 0.068049 0.085594 -0.031195 0.099244
-1.343910 0.361150 -1.214345 0.145305 -1.332723 0.118378
-0.199940 0.042775 -0.708887 0.185572 -0.248642 -0.460245
-0.593520 0.137580 -1.178990 0.186407 -0.621617 -0.557373
0.458080 0.085900 -0.546917 0.189111 0.374930 -0.921847
-0.559140 0.130490 -0.722548 0.126608 -0.589037 -0.133511
1.373400 0.042600 1.018134 0.061885 1.242330 -0.224196
-0.560620 0.081625 -0.569735 0.110730 -0.590440 0.020705
-0.660250 0.129135 -0.595965 0.110943 -0.684854 0.088889
-0.210200 0.060935 -0.147663 0.059273 -0.258365 0.110702
1.737900 0.073550 1.374074 0.101715 1.587748 -0.213674
-0.536880 0.053300 -0.695116 0.151708 -0.567942 -0.127174
-0.411130 0.451075 -0.443499 0.216542 -0.448776 0.005277
-1.365580 0.310750 -1.119808 0.126559 -1.353259 0.233451
0.515280 0.107040 0.163991 0.111179 0.429135 -0.265144
-0.876130 0.206415 -1.201382 0.189040 -0.889432 -0.311950
-0.913210 0.209850 -1.120066 0.109775 -0.924571 -0.195495
0.465870 0.041505 0.118901 0.279613 0.382311 -0.263410
1.229500 0.062805 1.389464 0.110390 1.105964 0.283500
-0.042010 0.051845 -0.171791 0.116173 -0.098980 -0.072811
-0.503190 0.054535 -0.807616 0.141719 -0.536016 -0.271599
0.106330 0.030835 -0.340750 0.168685 0.041594 -0.382344
-0.400340 0.106330 -0.339737 0.088463 -0.438551 0.098814
1.101600 0.085200 1.121674 0.062825 0.984760 0.136914
-0.778210 0.232555 -0.801919 0.091326 -0.796638 -0.005281
-0.806500 0.259735 -0.785639 0.102960 -0.823447 0.037809
-1.154460 0.089565 -1.006799 0.104332 -1.153191 0.146392
1.259200 0.069645 0.802154 0.080995 1.134109 -0.331955
0.170990 0.073170 0.307424 0.100364 0.102869 0.204555
-0.814680 0.097350 -0.673148 0.112876 -0.831199 0.158051
-0.479500 0.229725 -0.696371 0.172090 -0.513566 -0.182805
0.806900 0.078915 0.506454 0.146085 0.705488 -0.199034
-0.572430 0.134190 -0.623196 0.127955 -0.601631 -0.021565
-0.960320 0.216270 -1.139656 0.146064 -0.969215 -0.170441
-0.618160 0.127860 -0.407593 0.090857 -0.644968 0.237375
-1.296520 0.140850 -1.230766 0.101999 -1.287814 0.057048
0.050420 0.079425 0.109261 0.090995 -0.011389 0.120650
0.094920 0.076045 0.170828 0.044649 0.030782 0.140046
-1.163980 0.132810 -0.961455 0.097005 -1.162213 0.200758
-0.143790 0.043080 -0.272447 0.086028 -0.195432 -0.077015
-0.205190 0.143335 -0.063390 0.123019 -0.253617 0.190227
-0.025940 0.237880 0.041535 0.106073 -0.083751 0.125286
2.125900 0.096200 1.548294 0.130240 1.955436 -0.407142
1.241010 0.053670 1.410784 0.104225 1.116871 0.293913
0.539860 0.072490 0.732754 0.105895 0.452428 0.280326
0.679730 0.062865 0.916214 0.074110 0.584976 0.331238
0.340480 0.047015 0.440394 0.055995 0.263486 0.176908
1.044220 0.045060 1.089394 0.058220 0.930384 0.159010
1.103220 0.051795 1.198974 0.101540 0.986295 0.212679
0.363140 0.076510 0.429814 0.088810 0.284960 0.144854
0.916000 0.054745 0.600934 0.152475 0.808877 -0.207943
0.625540 0.079635 0.691994 0.094930 0.533622 0.158372
1.257700 0.053155 0.993274 0.072175 1.132688 -0.139414
1.307400 0.052450 1.219934 0.108400 1.179786 0.040148
-0.317719 0.084330 -0.135625 0.121712 -0.360255 0.224630
0.520930 0.071865 0.631984 0.109280 0.434489 0.197495
0.834950 0.044025 0.723954 0.127380 0.732070 -0.008116
0.649651 0.060530 0.598494 0.103695 0.556471 0.042023
1.579600 0.053800 1.313584 0.075855 1.437736 -0.124152
1.210381 0.054910 1.118744 0.113470 1.087846 0.030898
1.784500 0.127350 1.144774 0.176455 1.631909 -0.487135
0.930040 0.058215 1.283974 0.073680 0.822182 0.461792
0.127940 0.206080 0.148052 0.119015 0.062073 0.085979
0.689780 0.163020 0.638264 0.103595 0.594500 0.043764
1.117400 0.033025 -0.495973 0.233626 0.999733 -1.495706
