# x xerr y yerr ymodel yresidual
0.108685 0.049875 -0.000747 0.181254 0.088589 -0.089336
0.656825 0.027775 0.387233 0.142518 0.542620 -0.155387
-0.566925 0.110625 -0.444970 0.167054 -0.471027 0.026057
0.339855 0.043935 0.072694 0.188535 0.280070 -0.207376
0.239785 0.048535 0.194757 0.168639 0.197181 -0.002424
-0.506115 0.139540 -0.299705 0.149314 -0.420658 0.120953
-0.141155 0.043905 -0.531315 0.307282 -0.118357 -0.412958
-0.133164 0.069190 -0.169897 0.200618 -0.111738 -0.058159
-0.034485 0.074485 -0.238533 0.258629 -0.030001 -0.208532
-0.862635 0.217645 -0.675062 0.280355 -0.715967 0.040905
0.038655 0.044275 -0.134627 0.184073 0.030582 -0.165209
-0.324585 0.180990 0.009073 0.219504 -0.270294 0.279367
-0.469015 0.063000 -0.493044 0.175104 -0.389927 -0.103117
0.420985 0.054920 1.221938 0.045740 0.347271 0.874667
0.785945 0.027820 0.536998 0.136702 0.649571 -0.112573
-0.910325 0.079875 -1.001091 0.199762 -0.755470 -0.245621
0.413205 0.065715 0.729171 0.078418 0.340826 0.388345
-0.571065 0.054050 -0.479034 0.152821 -0.474457 -0.004577
-1.012635 0.189980 -0.095473 0.109248 -0.840214 0.744741
-0.866105 0.157755 -0.037999 0.094314 -0.718842 0.680843
-0.656445 0.178545 0.057315 0.130812 -0.545178 0.602493
0.085586 0.097755 -0.397101 0.134630 0.069455 -0.466556
-1.324165 0.285475 -0.974674 0.313616 -1.098258 0.123585
0.507155 0.027845 0.352172 0.117585 0.418647 -0.066475
-0.343385 0.047115 -0.520724 0.200046 -0.285866 -0.234858
-1.267185 0.132695 -1.218105 0.173998 -1.051061 -0.167044
0.169235 0.027620 -0.408294 0.279059 0.138743 -0.547037
-0.984065 0.159850 -1.037213 0.219133 -0.816549 -0.220664
-0.529605 0.107860 -0.985190 0.236364 -0.440115 -0.545075
-0.721715 0.094170 -0.340178 0.121948 -0.599242 0.259064
-0.524155 0.148675 -0.177168 0.181863 -0.435600 0.258433
0.307375 0.093085 0.509010 0.134559 0.253166 0.255844
-0.359205 0.151435 0.163242 0.128147 -0.298971 0.462213
-1.393935 0.211325 -0.186868 0.133094 -1.156050 0.969182
2.567445 0.031350 1.505678 0.541500 2.125210 -0.619532
-0.213585 0.159225 0.001054 0.248540 -0.178351 0.179405
-0.739055 0.081930 -0.917087 0.253732 -0.613605 -0.303482
-1.299855 0.182810 -0.968203 0.220292 -1.078122 0.109919
-0.444264 0.148200 -0.144014 0.184759 -0.369426 0.225413
0.035645 0.073250 -0.285327 0.292134 0.028089 -0.313416
-0.190885 0.048645 -0.120366 0.122388 -0.159549 0.039183
-0.890075 0.071360 -0.695721 0.103646 -0.738696 0.042975
-0.746775 0.051825 -0.830434 0.189972 -0.619999 -0.210435
-0.758445 0.182045 -0.320523 0.172928 -0.629666 0.309143
-0.415834 0.094130 -0.328941 0.165075 -0.345877 0.016936
-0.692185 0.104790 -1.049489 0.344819 -0.574782 -0.474707
-0.807595 0.070300 -0.764385 0.089667 -0.670377 -0.094008
-0.659335 0.098845 -0.932373 0.166760 -0.547572 -0.384802
-0.257695 0.073220 -0.347568 0.182063 -0.214889 -0.132679
-0.637595 0.160710 -0.135030 0.133354 -0.529564 0.394534
-0.522224 0.209345 -0.515384 0.224760 -0.434001 -0.081383
0.131525 0.089090 -1.137316 0.884418 0.107507 -1.244823
-0.182945 0.104685 -0.162334 0.164480 -0.152972 -0.009362
1.095355 0.053160 1.311988 0.133680 0.905859 0.406129
0.437335 0.065160 0.584432 0.120238 0.360813 0.223619
-0.948465 0.241490 -0.110284 0.142131 -0.787062 0.676778
0.404855 0.048715 -2.323932 0.996805 0.333910 -2.657842
0.138926 0.053605 0.066922 0.169407 0.113637 -0.046715
-0.456425 0.062260 -0.863491 0.388587 -0.379499 -0.483992
-0.776695 0.159045 -0.840471 0.326244 -0.644782 -0.195689
-0.089994 0.033745 -0.083895 0.122334 -0.075980 -0.007915
-0.598555 0.097130 -0.588756 0.182846 -0.497227 -0.091529
0.546715 0.044670 0.436848 0.164121 0.451414 -0.014566
0.914186 0.021690 0.644169 0.096998 0.755795 -0.111626
0.278345 0.020940 -0.844435 0.316330 0.229120 -1.073555
-1.159265 0.194040 -0.680305 0.206831 -0.961670 0.281365
-0.368765 0.081470 -0.721523 0.379963 -0.306889 -0.414634
0.640765 0.027065 0.344322 0.146940 0.529317 -0.184995
-0.523195 0.054540 -0.805574 0.260224 -0.434806 -0.370768
-0.082595 0.099795 -0.608833 0.320071 -0.069851 -0.538982
-1.216605 0.135295 -1.071851 0.188938 -1.009165 -0.062686
-0.038605 0.022465 -0.756504 0.297775 -0.033413 -0.723091
-1.424625 0.289785 -1.134797 0.315681 -1.181471 0.046674
1.233685 0.028625 0.179448 0.410275 1.020440 -0.840992
1.645545 0.072500 1.808068 0.122060 1.361589 0.446479
-0.617245 0.119135 -1.317672 0.282679 -0.512708 -0.804964
-0.911945 0.148925 -0.368597 0.134385 -0.756812 0.388215
-0.517405 0.126095 0.061916 0.115922 -0.430009 0.491925
-0.847025 0.145375 -0.917502 0.339173 -0.703038 -0.214464
0.059245 0.020590 -0.656115 0.227856 0.047637 -0.703752
-1.644915 0.028885 0.412244 0.122185 -1.363939 1.776183
-0.235145 0.039840 -0.394077 0.177552 -0.196210 -0.197867
-0.003195 0.077335 0.320015 0.096144 -0.004083 0.324098
0.732805 0.028305 0.413896 0.149047 0.605555 -0.191659
-0.793565 0.122890 -0.742334 0.204187 -0.658756 -0.083578
-0.880655 0.054685 -1.031672 0.210012 -0.730894 -0.300778
