# id x_refit sx_refit y_refit sy_refit sx_refit2 sy_refit2 covxy_refit corrxy_refit sigxp2 sigyp2 theta
972 -0.692250 0.062090 -0.457785 0.198344 0.003855 0.039340 -0.007966 -0.529140 0.041046 0.002149 -77.910332
973 -1.464321 0.138090 -1.246591 0.160927 0.019069 0.025897 -0.008013 -0.191710 0.031194 0.013773 -56.538994
975 0.167569 0.023915 0.440975 0.077250 0.000572 0.005968 -0.000208 -0.190610 0.005976 0.000564 -87.795517
976 0.190789 0.075790 -0.064246 0.270223 0.005744 0.073021 -0.005291 -0.300670 0.073434 0.005330 -85.530228
978 -0.801921 0.094855 -0.749884 0.143878 0.008997 0.020701 -0.006188 -0.147820 0.023366 0.006333 -66.700462
981 -0.584841 0.033235 -0.384561 0.080582 0.001105 0.006493 -0.003527 -0.417150 0.008238 -0.000640 -63.688595
982 -1.118140 0.135105 -1.218771 0.233626 0.018253 0.054581 -0.003177 -0.046397 0.054857 0.017978 -85.038826
983 0.083380 0.034860 0.110272 0.218478 0.001215 0.047732 -0.000005 -0.000486 0.047732 0.001215 -89.993546
984 0.086349 0.038100 0.073506 0.217710 0.001452 0.047398 0.001220 0.083687 0.047430 0.001419 88.479813
985 -0.777321 0.027640 -0.401767 0.026261 0.000764 0.000690 -0.000008 -0.198990 0.000765 0.000689 -6.182424
986 1.264290 0.057700 1.590605 0.114125 0.003329 0.013025 -0.000886 -0.173160 0.013105 0.003249 -84.819168
987 1.304290 0.041200 1.659495 0.060410 0.001697 0.003649 0.000002 0.008744 0.003649 0.001697 89.931381
988 0.667299 0.040595 0.935145 0.204165 0.001648 0.041683 -0.004098 -0.297260 0.042098 0.001233 -84.215569
989 0.656779 0.031530 1.031125 0.062920 0.000994 0.003959 -0.000035 -0.156540 0.003959 0.000994 -89.328690
991 -0.283951 0.050110 0.050347 0.081842 0.002511 0.006698 -0.000598 -0.303760 0.006782 0.002427 -82.025612
992 -0.285701 0.050425 0.053190 0.079442 0.002543 0.006311 -0.000294 -0.308560 0.006334 0.002520 -85.567924
994 0.789109 0.028165 1.074665 0.065895 0.000793 0.004342 -0.000218 -0.187940 0.004356 0.000780 -86.490677
995 -0.821131 0.026790 -0.708237 0.142748 0.000718 0.020377 -0.000642 -0.434460 0.020398 0.000697 -88.131958
997 0.847879 0.064550 0.397985 0.223248 0.004167 0.049840 0.000211 0.029786 0.049841 0.004166 89.735229
998 -0.409040 0.038875 -0.303674 0.193094 0.001511 0.037285 -0.004339 -0.354310 0.037804 0.000993 -83.182785
999 -0.157741 0.055250 -0.287564 0.135756 0.003053 0.018430 -0.000354 -0.236080 0.018438 0.003044 -88.681099
1000 0.007660 0.078680 -0.158924 0.284636 0.006191 0.081018 -0.007193 -0.336370 0.081703 0.005505 -84.558960
1001 0.332629 0.017185 0.461615 0.072195 0.000295 0.005212 -0.003401 -0.536790 0.006950 -0.001443 -62.929752
1002 0.420950 0.015470 0.568195 0.058910 0.000239 0.003470 0.000041 0.054534 0.003471 0.000239 89.270409
1003 -0.200801 0.063160 -0.502553 0.159837 0.003989 0.025548 -0.002706 -0.732880 0.025883 0.003655 -82.953247
1005 0.194810 0.024910 0.396215 0.101780 0.000621 0.010359 -0.001053 -0.441260 0.010472 0.000508 -83.896545
1006 0.828640 0.021665 1.070095 0.096570 0.000469 0.009326 -0.000338 -0.279950 0.009339 0.000456 -87.816917
1007 -1.006990 0.054875 -1.270100 0.194830 0.003011 0.037959 -0.002890 -0.169700 0.038196 0.002774 -85.304558
1008 -1.224481 0.057730 -1.486295 0.166233 0.003333 0.027634 0.000940 0.027913 0.027670 0.003296 87.788208
1009 -1.288190 0.045610 -1.343448 0.165791 0.002080 0.027487 -0.000444 -0.061461 0.027495 0.002073 -88.998367
1010 -0.056351 0.025105 0.220344 0.082653 0.000630 0.006831 -0.000161 -0.293900 0.006836 0.000626 -88.516808
1012 0.481350 0.036865 0.522375 0.193045 0.001359 0.037266 -0.002039 -0.191060 0.037382 0.001244 -86.759705
1013 -0.669471 0.041725 -0.747085 0.156408 0.001741 0.024463 0.001109 0.209730 0.024517 0.001687 87.211937
1014 0.570720 0.022390 0.712225 0.117025 0.000501 0.013695 -0.000452 -0.294540 0.013710 0.000486 -88.041061
1016 1.059690 0.020250 0.687165 0.104230 0.000410 0.010864 0.005836 0.628370 0.013472 -0.002198 65.923363
1019 -1.034301 0.068890 -0.815855 0.137938 0.004746 0.019027 -0.005209 -0.219310 0.020725 0.003048 -71.945808
1023 0.419990 0.068400 0.249638 0.251500 0.004679 0.063252 -0.000673 -0.028390 0.063260 0.004671 -89.341812
1025 0.703850 0.030835 0.775095 0.155640 0.000951 0.024224 -0.000418 -0.227260 0.024231 0.000943 -88.970703
1026 0.405729 0.044340 0.868455 0.020970 0.001966 0.000440 -0.000001 -0.022680 0.001966 0.000440 -0.034275
1027 1.156190 0.043300 1.055025 0.102465 0.001875 0.010499 -0.000012 -0.014023 0.010499 0.001875 -89.919472
1028 -1.132801 0.241255 -0.964755 0.238652 0.058204 0.056955 -0.003652 -0.049469 0.061285 0.053874 -40.146744
1029 0.326110 0.077505 0.074420 0.250354 0.006007 0.062677 0.018020 0.299750 0.067922 0.000762 73.772606
1030 -1.122321 0.094040 -1.054351 0.307924 0.008844 0.094817 -0.015883 -0.405310 0.097658 0.006003 -79.860764
1031 1.722289 0.055650 1.455935 0.169580 0.003097 0.028757 0.015474 0.317400 0.036028 -0.004174 64.831863
1034 -0.637590 0.116785 -0.769881 0.213100 0.013639 0.045412 -0.008662 -0.134790 0.047620 0.011431 -75.699341
1036 0.428539 0.016895 0.645205 0.067550 0.000285 0.004563 -0.000059 -0.147950 0.004564 0.000285 -89.205193
1037 0.610499 0.055770 1.042315 0.122285 0.003110 0.014954 -0.001498 -0.173380 0.015140 0.002924 -82.901413
1038 0.733069 0.012470 0.744765 0.072900 0.000156 0.005314 -0.000082 -0.371130 0.005316 0.000154 -89.090111
1039 -0.025150 0.033950 -0.069812 0.132829 0.001153 0.017643 -0.000434 -0.452460 0.017655 0.001141 -88.494186
1040 -0.555901 0.098230 -0.819380 0.216269 0.009649 0.046772 -0.007506 -0.142230 0.048233 0.008189 -78.991516
1042 0.946890 0.018200 1.255265 0.047120 0.000331 0.002220 -0.000015 -0.097966 0.002220 0.000331 -89.538345
1043 -0.650620 0.022640 -0.539582 0.098305 0.000513 0.009664 -0.000073 -0.096683 0.009664 0.000512 -89.545570
1045 1.330890 0.022700 1.601595 0.070395 0.000515 0.004955 -0.000059 -0.095079 0.004956 0.000514 -89.234268
1046 0.244320 0.028555 0.566875 0.082790 0.000815 0.006854 -0.000131 -0.271370 0.006857 0.000813 -88.755959
1048 0.132179 0.044360 0.037762 0.192447 0.001968 0.037036 0.002004 0.120820 0.037150 0.001854 86.740700
1049 0.396810 0.026010 0.589045 0.101280 0.000677 0.010258 -0.000535 -0.206250 0.010287 0.000647 -86.811440
1050 -0.125760 0.113490 -0.480049 0.402377 0.012880 0.161908 -0.024767 -0.483850 0.165916 0.008872 -80.807076
1052 0.785709 0.084520 0.446775 0.183410 0.007144 0.033639 0.002355 0.042040 0.033847 0.006936 84.959831
1053 0.153020 0.024145 0.164370 0.127643 0.000583 0.016293 -0.000372 -0.443850 0.016302 0.000574 -88.644753
1054 0.153810 0.026910 0.160717 0.131605 0.000724 0.017320 -0.000361 -0.411330 0.017328 0.000716 -88.753075
1055 -0.254320 0.063055 0.153663 0.060299 0.003976 0.003636 -0.000111 -0.193240 0.004009 0.003603 -16.518085
1056 -1.569251 0.097145 -1.903045 0.281983 0.009437 0.079515 -0.000045 -0.000985 0.079515 0.009437 -89.962982
1057 0.292350 0.024190 0.496035 0.096815 0.000585 0.009373 -0.000225 -0.261720 0.009379 0.000579 -88.536926
1061 -0.353471 0.045150 -0.349603 0.176444 0.002039 0.031132 -0.000962 -0.264730 0.031164 0.002007 -88.108765
1062 0.447809 0.178705 -0.005360 0.392246 0.031935 0.153857 -0.073383 -0.676930 0.188297 -0.002504 -64.858543
1064 0.189569 0.021660 0.456445 0.076000 0.000469 0.005776 -0.000104 -0.314400 0.005778 0.000467 -88.872551
1065 -0.350221 0.030185 -0.092631 0.072686 0.000911 0.005283 -0.002138 -0.479670 0.006155 0.000039 -67.817055
1066 0.378920 0.057840 0.184909 0.200982 0.003345 0.040394 -0.004657 -0.179000 0.040970 0.002769 -82.944427
1067 0.757710 0.023830 0.935975 0.110945 0.000568 0.012309 -0.000318 -0.324730 0.012317 0.000559 -88.448311
1068 1.192789 0.049650 1.571055 0.057690 0.002465 0.003328 -0.000025 -0.075045 0.003329 0.002464 -88.373192
1070 0.457310 0.037290 0.399305 0.139550 0.001391 0.019474 -0.000354 -0.270250 0.019481 0.001384 -88.878426
1071 0.903390 0.033890 1.073485 0.158385 0.001149 0.025086 -0.000314 -0.145160 0.025090 0.001144 -89.247963
1072 0.212460 0.021380 0.445695 0.091115 0.000457 0.008302 -0.000597 -0.426780 0.008347 0.000412 -85.671936
1073 0.496519 0.037935 0.850575 0.064205 0.001439 0.004122 -0.000103 -0.165710 0.004126 0.001435 -87.814880
1074 0.748750 0.094050 0.925975 0.262160 0.008845 0.068728 -0.014182 -0.433400 0.071917 0.005656 -77.327446
1075 0.797190 0.030775 1.145795 0.048635 0.000947 0.002365 -0.000006 -0.036453 0.002365 0.000947 -89.767555
1076 1.345590 0.058750 0.968305 0.156395 0.003452 0.024459 0.003116 0.291290 0.024912 0.002999 81.739471
1077 1.120290 0.022650 1.461015 0.047180 0.000513 0.002226 -0.000023 -0.269200 0.002226 0.000513 -89.221756
1078 0.964890 0.034050 1.076675 0.159560 0.001159 0.025459 -0.000256 -0.126300 0.025462 0.001157 -89.396545
1079 0.680880 0.036820 0.770345 0.195935 0.001356 0.038391 -0.002142 -0.482200 0.038514 0.001232 -86.700356
1080 -0.144220 0.084970 -0.023409 0.149152 0.007220 0.022246 -0.006731 -0.212330 0.024820 0.004646 -69.072090
1081 0.408460 0.023580 0.750295 0.045505 0.000556 0.002071 -0.000012 -0.138740 0.002071 0.000556 -89.535408
1082 0.074169 0.023700 0.267925 0.084538 0.000562 0.007147 -0.003216 -0.455170 0.008457 -0.000748 -67.835960
1083 0.573440 0.021440 0.879075 0.059325 0.000460 0.003519 -0.000115 -0.254260 0.003524 0.000455 -87.845589
1084 0.136319 0.048175 0.333955 0.208194 0.002321 0.043345 -0.000197 -0.011340 0.043346 0.002320 -89.725090
1085 0.659280 0.039065 0.828925 0.141400 0.001526 0.019994 -0.000393 -0.112710 0.020002 0.001518 -88.782333
1087 0.126309 0.025390 0.439875 0.049785 0.000645 0.002479 0.000001 0.007024 0.002479 0.000645 89.965370
1091 0.196509 0.079220 0.235644 0.254003 0.006276 0.064518 -0.014462 -0.381730 0.067911 0.002882 -76.795090
1094 -0.296990 0.052000 0.206385 0.073786 0.002704 0.005444 -0.000281 -0.422760 0.005473 0.002676 -84.212769
1095 0.891999 0.022395 0.533895 0.109810 0.000502 0.012058 0.005888 0.637650 0.014530 -0.001970 67.230019
1096 -0.560921 0.076080 -0.611344 0.242077 0.005788 0.058601 -0.009462 -0.246110 0.060245 0.004144 -80.142792
1100 1.656790 0.038000 1.632135 0.213735 0.001444 0.045683 0.002661 0.136420 0.045842 0.001285 86.570206
1101 -0.329631 0.037325 -0.280438 0.189744 0.001393 0.036003 0.003337 0.214200 0.036321 0.001074 84.541962
1102 0.538730 0.021765 0.709905 0.102335 0.000474 0.010472 -0.000507 -0.470100 0.010498 0.000448 -87.102699
1103 -0.384750 0.096005 -0.320670 0.241199 0.009217 0.058177 -0.008611 -0.186570 0.059647 0.007747 -80.310165
1109 0.923889 0.062830 0.768875 0.252210 0.003948 0.063610 0.004131 0.166050 0.063895 0.003663 86.058014
1110 -0.847060 0.083150 -0.415825 0.103689 0.006914 0.010752 -0.003656 -0.178790 0.012962 0.004704 -58.845367
1111 -0.352210 0.062975 -0.444560 0.186829 0.003966 0.034905 -0.001833 -0.410970 0.035013 0.003858 -86.620888
1112 -0.654190 0.046605 -0.710023 0.138764 0.002172 0.019255 0.000240 0.111630 0.019259 0.002169 89.193840
1114 0.320129 0.043020 0.425475 0.256148 0.001851 0.065612 -0.001734 -0.093584 0.065659 0.001804 -88.443810
1115 0.217649 0.047690 0.008239 0.071704 0.002274 0.005141 -0.000303 -0.462100 0.005173 0.002243 -84.037971
1116 1.005489 0.056900 0.850455 0.146035 0.003238 0.021326 -0.001089 -0.426170 0.021391 0.003172 -86.568352
1118 0.291949 0.028580 0.571075 0.087420 0.000817 0.007642 -0.000553 -0.371760 0.007687 0.000772 -85.401550
1119 -0.017071 0.021420 0.248299 0.062759 0.000459 0.003939 -0.000008 -0.025455 0.003939 0.000459 -89.861847
1124 1.516890 0.083350 1.095825 0.259625 0.006947 0.067405 0.039891 0.326070 0.087227 -0.012875 63.577221
1125 0.311780 0.049245 0.751275 0.058570 0.002425 0.003430 -0.004507 -0.632490 0.007463 -0.001608 -48.181805
1126 0.053289 0.025030 0.368085 0.061535 0.000627 0.003787 -0.000038 -0.256700 0.003787 0.000626 -89.302567
1127 -0.056951 0.073175 0.014344 0.315385 0.005355 0.099468 -0.020601 -0.528730 0.103780 0.001043 -78.178276
1129 -0.037511 0.047460 0.068690 0.238385 0.002252 0.056827 -0.005694 -0.631610 0.057415 0.001665 -84.106461
1130 -0.290010 0.042505 0.166768 0.030672 0.001807 0.000941 -0.000024 -0.242450 0.001807 0.000940 -1.604633
1131 0.267900 0.018185 0.518895 0.057965 0.000331 0.003360 0.000003 0.009127 0.003360 0.000331 89.944115
1134 0.717030 0.029770 1.083965 0.042775 0.000886 0.001830 -0.000025 -0.291530 0.001830 0.000886 -88.478737
1136 1.201989 0.041200 1.136535 0.207580 0.001697 0.043089 0.002453 0.166560 0.043234 0.001553 86.619713
1137 -0.282340 0.068025 -0.445120 0.191835 0.004627 0.036801 0.001485 0.158620 0.036869 0.004559 87.362900
1138 -0.695451 0.051000 -0.785664 0.094711 0.002601 0.008970 -0.000113 -0.121430 0.008972 0.002599 -88.982559
1139 1.012290 0.027150 1.016305 0.126265 0.000737 0.015943 -0.001028 -0.517080 0.016012 0.000668 -86.149429
1142 -0.671221 0.086440 -0.364732 0.152003 0.007472 0.023105 -0.004163 -0.238340 0.024144 0.006432 -75.980736
1143 -0.343841 0.040725 0.103071 0.029820 0.001659 0.000889 -0.000036 -0.223370 0.001660 0.000888 -2.681484
1145 0.455040 0.045175 0.540595 0.217100 0.002041 0.047132 -0.002272 -0.470720 0.047247 0.001927 -87.122536
1149 0.603860 0.027250 0.690305 0.184495 0.000743 0.034038 0.002206 0.278900 0.034184 0.000597 86.226555
1150 -0.992730 0.083320 -1.203306 0.265456 0.006942 0.070467 0.016515 0.258390 0.074504 0.002905 76.263832
1153 0.729630 0.046135 0.736285 0.249625 0.002128 0.062313 0.000624 0.021126 0.062319 0.002122 89.405960
1155 0.312469 0.032360 0.706175 0.034990 0.001047 0.001224 -0.006470 -0.800030 0.007606 -0.005335 -45.392132
1156 0.799250 0.055505 0.431115 0.178188 0.003081 0.031751 -0.001485 -0.310400 0.031828 0.003004 -87.042435
1157 0.329470 0.039020 0.392225 0.216761 0.001523 0.046985 -0.000945 -0.159080 0.047005 0.001503 -88.809334
1158 -0.325380 0.027455 -0.016649 0.055907 0.000754 0.003126 -0.000002 -0.007875 0.003126 0.000754 -89.958099
1160 0.524309 0.060880 0.376885 0.182022 0.003706 0.033132 0.002848 0.310750 0.033405 0.003433 84.521729
1162 0.633070 0.019785 0.839205 0.065570 0.000391 0.004299 -0.006423 -0.389840 0.009059 -0.004368 -53.460339
1163 0.974090 0.045000 0.808115 0.082990 0.002025 0.006887 0.016943 0.516280 0.021573 -0.012660 49.082848
1166 0.533489 0.023505 0.680495 0.116990 0.000552 0.013687 0.000066 0.045337 0.013687 0.000552 89.713028
1168 -0.109510 0.043885 -0.119672 0.174948 0.001926 0.030607 -0.001512 -0.337710 0.030686 0.001846 -86.990791
1169 0.152390 0.067935 0.127927 0.253850 0.004615 0.064440 -0.007667 -0.560850 0.065407 0.003648 -82.811661
1170 0.284229 0.020955 -0.003565 0.061920 0.000439 0.003834 -0.000185 -0.387330 0.003844 0.000429 -86.893761
1171 -0.711890 0.064175 -0.333050 0.104534 0.004118 0.010927 -0.003086 -0.308650 0.012118 0.002928 -68.905197
1172 -0.100181 0.047665 -0.167493 0.164564 0.002272 0.027081 -0.000952 -0.343920 0.027118 0.002235 -87.805710
1173 -0.493051 0.058080 -0.594944 0.182244 0.003373 0.033213 -0.000378 -0.089069 0.033218 0.003368 -89.273651
1174 -0.102671 0.069975 -0.197096 0.217167 0.004897 0.047162 0.001853 0.046118 0.047243 0.004815 87.494156
1175 0.282650 0.047465 0.186746 0.126521 0.002253 0.016008 -0.001222 -0.664710 0.016115 0.002145 -84.961853
1176 -0.145370 0.021975 0.128386 0.063273 0.000483 0.004003 0.000006 0.017992 0.004003 0.000483 89.904099
1177 0.568330 0.064055 0.456655 0.126260 0.004103 0.015942 -0.001034 -0.033268 0.016031 0.004013 -85.047073
1184 -0.083040 0.028940 0.056810 0.129956 0.000838 0.016889 -0.000825 -0.268100 0.016931 0.000795 -87.066010
1188 -0.282021 0.094900 -0.206133 0.172273 0.009006 0.029678 -0.005956 -0.127660 0.031271 0.007413 -75.022736
1191 -0.221701 0.018920 -0.005616 0.068846 0.000358 0.004740 -0.000006 -0.010578 0.004740 0.000358 -89.926003
1192 -0.571151 0.051345 -0.591834 0.191022 0.002636 0.036490 -0.001884 -0.281180 0.036594 0.002532 -86.824440
1193 0.715380 0.020160 0.954115 0.078420 0.000406 0.006150 -0.000252 -0.388240 0.006161 0.000395 -87.489853
1194 0.138829 0.058060 0.122578 0.268761 0.003371 0.072232 -0.009319 -0.506920 0.073471 0.002132 -82.427849
1195 -0.147810 0.106405 -0.479980 0.377826 0.011322 0.142753 -0.024216 -0.480550 0.147072 0.007002 -79.885605
1196 0.660820 0.059440 0.494815 0.150240 0.003533 0.022572 0.007347 0.380420 0.025078 0.001027 71.169197
1198 0.935789 0.043000 0.679485 0.078530 0.001849 0.006167 -0.000240 -0.279280 0.006180 0.001836 -86.829201
1200 1.360590 0.019700 1.482505 0.082755 0.000388 0.006848 -0.000599 -0.352470 0.006904 0.000333 -84.744278
1201 -0.252360 0.072080 -0.407470 0.288985 0.005196 0.083512 -0.001456 -0.033092 0.083539 0.005168 -88.935516
1203 0.057230 0.025960 0.145593 0.132047 0.000674 0.017436 -0.000850 -0.244040 0.017479 0.000631 -87.104523
1205 -0.132490 0.063270 -0.286454 0.255664 0.004003 0.065364 0.007486 0.195110 0.066264 0.003103 83.144234
1206 -0.301001 0.049010 -0.455346 0.263932 0.002402 0.069660 0.003463 0.280890 0.069838 0.002224 87.060371
1207 -0.341270 0.057090 0.141276 0.036103 0.003259 0.001303 -0.000237 -0.166330 0.003288 0.001275 -6.820089
1208 1.338389 0.061500 1.193615 0.155275 0.003782 0.024110 -0.001478 -0.714350 0.024217 0.003675 -85.862335
1210 0.829630 0.040350 0.859545 0.220760 0.001628 0.048735 0.001372 0.081788 0.048775 0.001588 88.333488
1213 -0.150921 0.080800 -0.257295 0.218836 0.006529 0.047889 -0.003099 -0.077726 0.048120 0.006298 -85.738312
1214 -0.145121 0.037135 0.190263 0.094879 0.001379 0.009002 -0.000125 -0.141580 0.009004 0.001377 -89.063744
1215 0.531759 0.089425 0.417605 0.173472 0.007997 0.030093 0.028087 0.425890 0.049226 -0.011137 55.735947
1216 0.631639 0.084240 0.477575 0.202725 0.007096 0.041097 0.017664 0.271130 0.048613 -0.000419 66.951744
1217 0.705119 0.026530 0.856945 0.138910 0.000704 0.019296 -0.001850 -0.420860 0.019478 0.000521 -84.371147
1220 0.271099 0.082680 -0.146302 0.220510 0.006836 0.048625 -0.006350 -0.315850 0.049568 0.005892 -81.547844
1223 0.266569 0.041800 0.688355 0.041560 0.001747 0.001727 -0.000041 -0.244870 0.001780 0.001695 -38.193203
1224 0.415400 0.065560 0.278625 0.233698 0.004298 0.054615 -0.003549 -0.259190 0.054864 0.004049 -85.984978
1225 -0.542030 0.085915 -0.304550 0.147032 0.007381 0.021618 -0.004221 -0.174690 0.022775 0.006224 -74.667618
1226 -0.655271 0.040825 -0.127190 0.022736 0.001667 0.000517 0.000001 0.022737 0.001667 0.000517 0.063706
1227 -0.157391 0.146310 -0.434990 0.481142 0.021407 0.231497 -0.062359 -0.632270 0.248612 0.004292 -74.652481
1228 -0.441481 0.115445 -0.417953 0.190472 0.013328 0.036279 -0.007503 -0.134300 0.038514 0.011093 -73.411942
1229 0.108049 0.140390 -0.211807 0.437403 0.019709 0.191321 -0.029013 -0.636630 0.196094 0.014937 -80.659203
1231 -0.456201 0.073405 -0.271535 0.112092 0.005388 0.012565 -0.005998 -0.195130 0.015966 0.001987 -60.444275
1232 -0.581051 0.044275 -0.350223 0.157112 0.001960 0.024684 -0.003831 -0.383660 0.025313 0.001332 -80.683739
1233 1.030089 0.077300 0.609325 0.205690 0.005975 0.042308 -0.005584 -0.519980 0.043147 0.005136 -81.456131
1235 -0.240200 0.078755 -0.739121 0.191345 0.006202 0.036613 0.014500 0.250350 0.042418 0.000397 68.180046
1239 -0.825311 0.170475 -0.371560 0.164439 0.029062 0.027040 -0.004856 -0.124280 0.033011 0.023091 -39.121025
1240 0.317900 0.056130 0.171008 0.108351 0.003151 0.011740 -0.000551 -0.495230 0.011775 0.003115 -86.347496
1241 -0.021831 0.087330 0.098422 0.200606 0.007627 0.040243 -0.003144 -0.085578 0.040543 0.007326 -84.543846
1242 0.429629 0.038560 0.754075 0.091945 0.001487 0.008454 -0.000189 -0.280390 0.008459 0.001482 -88.446472
1243 -0.354231 0.103510 -0.416220 0.190350 0.010714 0.036233 -0.006561 -0.116900 0.037821 0.009126 -76.392883
1244 0.088770 0.095635 0.030952 0.192002 0.009146 0.036865 -0.010758 -0.227620 0.040550 0.005461 -71.090218
1245 0.060040 0.087460 -0.098084 0.313024 0.007649 0.097984 -0.009521 -0.428390 0.098977 0.006657 -84.048233
1246 1.369289 0.057650 1.175625 0.133310 0.003324 0.017772 0.004673 0.322580 0.019151 0.001944 73.552307
1247 0.599879 0.032835 0.665785 0.230505 0.001078 0.053133 0.002227 0.113820 0.053228 0.000983 87.554390
1249 -0.784591 0.093350 -0.990806 0.181607 0.008714 0.032981 -0.000592 -0.009444 0.032996 0.008700 -88.604279
1250 0.528509 0.117005 0.170761 0.397366 0.013690 0.157900 -0.030186 -0.575850 0.163963 0.007627 -78.641907
1251 -0.227120 0.055140 -0.322506 0.192860 0.003040 0.037195 -0.000222 -0.027396 0.037196 0.003039 -89.627640
1252 1.200589 0.087300 0.901925 0.174155 0.007621 0.030330 0.000171 0.003254 0.030331 0.007620 89.567322
1253 0.748750 0.020360 0.980685 0.064415 0.000415 0.004149 0.000061 0.162260 0.004150 0.000414 89.059334
1254 0.106750 0.072035 -0.047001 0.185056 0.005189 0.034246 0.008821 0.212610 0.036714 0.002721 74.367455
1255 1.615689 0.071000 1.340455 0.142560 0.005041 0.020323 -0.002030 -0.055863 0.020588 0.004776 -82.562111
1257 -0.727470 0.115140 -1.058642 0.381208 0.013257 0.145319 -0.018895 -0.306960 0.147970 0.010607 -82.015678
1258 0.485720 0.040385 0.936335 0.021320 0.001631 0.000455 -0.000099 -0.151610 0.001639 0.000446 -4.780770
1259 -0.237181 0.100645 -0.433698 0.350323 0.010129 0.122726 -0.024698 -0.517290 0.127905 0.004950 -78.156479
1260 0.963490 0.089725 0.626735 0.261855 0.008051 0.068568 -0.006616 -0.662480 0.069283 0.007336 -83.833611
1261 0.072639 0.086365 0.025837 0.262942 0.007459 0.069138 -0.008819 -0.205640 0.070375 0.006223 -82.020485
1262 -0.463660 0.083935 -0.090079 0.162779 0.007045 0.026497 -0.007501 -0.457920 0.029053 0.004489 -71.179848
1263 0.539599 0.040215 0.490615 0.160250 0.001617 0.025680 0.008124 0.393740 0.028166 -0.000869 72.985420
1264 0.620850 0.028340 0.774945 0.121480 0.000803 0.014757 -0.000011 -0.005652 0.014757 0.000803 -89.955322
1265 -0.256580 0.031845 0.071736 0.054401 0.001014 0.002959 -0.000034 -0.078892 0.002960 0.001014 -89.006195
1271 0.612920 0.054690 0.452915 0.138010 0.002991 0.019047 -0.000727 -0.277900 0.019080 0.002958 -87.414139
1274 0.798820 0.046010 0.559615 0.089525 0.002117 0.008015 0.015943 0.552010 0.021279 -0.011148 50.239647
1275 1.302990 0.040000 1.305495 0.156050 0.001600 0.024352 -0.001359 -0.523600 0.024432 0.001519 -86.594482
1280 0.468490 0.068725 0.411135 0.281823 0.004723 0.079424 -0.011452 -0.342490 0.081141 0.003007 -81.477028
1282 -1.040171 0.064065 -0.606907 0.061950 0.004104 0.003838 -0.000185 -0.194090 0.004199 0.003743 -27.149614
1283 -1.177130 0.159720 -1.144777 0.257857 0.025510 0.066490 -0.007355 -0.092482 0.067770 0.024230 -80.127243
1284 0.958790 0.039850 1.016745 0.212185 0.001588 0.045022 -0.000907 -0.049643 0.045041 0.001569 -88.804817
1286 0.089479 0.072720 0.024227 0.270453 0.005288 0.073145 -0.004170 -0.107010 0.073400 0.005033 -86.496895
1288 0.290810 0.073185 0.558415 0.249860 0.005356 0.062430 -0.006014 -0.243950 0.063057 0.004729 -84.050079
1289 0.077880 0.038445 0.503435 0.035110 0.001478 0.001233 -0.000029 -0.219060 0.001481 0.001229 -6.727832
1290 1.869690 0.054500 1.626455 0.145790 0.002970 0.021255 0.060095 0.668670 0.072899 -0.048674 49.325031
1292 0.497080 0.025540 0.871045 0.032490 0.000652 0.001056 -0.000147 -0.236660 0.001103 0.000605 -71.973083
1293 0.052170 0.057935 -0.067613 0.246751 0.003356 0.060886 0.001678 0.074906 0.060935 0.003308 88.331093
1295 1.385890 0.069700 1.327715 0.209310 0.004858 0.043811 0.005545 0.131650 0.044585 0.004084 82.053764
1297 -0.380481 0.024915 -0.195238 0.081663 0.000621 0.006669 -0.000297 -0.129800 0.006683 0.000606 -87.199753
1298 0.014830 0.058460 0.363545 0.077090 0.003418 0.005943 -0.000117 -0.161280 0.005948 0.003412 -87.350723
1299 0.554330 0.020320 0.781115 0.095465 0.000413 0.009114 -0.000260 -0.367430 0.009121 0.000405 -88.290726
1304 -1.115850 0.094860 -0.693132 0.099121 0.008998 0.009825 -0.003583 -0.158020 0.013018 0.005805 -48.289894
1305 0.352500 0.026330 0.632895 0.089760 0.000693 0.008057 -0.000378 -0.425590 0.008076 0.000674 -87.071220
1306 1.188789 0.021850 1.326125 0.145220 0.000477 0.021089 -0.000313 -0.396580 0.021094 0.000473 -89.129990
1307 1.006089 0.056800 0.893945 0.194010 0.003226 0.037640 -0.002068 -0.309770 0.037764 0.003102 -86.572731
1308 0.222090 0.053310 0.100720 0.157235 0.002842 0.024723 -0.000202 -0.069353 0.024725 0.002840 -89.470871
1310 0.040529 0.053370 0.040984 0.266127 0.002848 0.070823 -0.001074 -0.042646 0.070840 0.002831 -89.094772
1312 0.800119 0.073680 0.549805 0.206890 0.005429 0.042803 0.010212 0.387360 0.045412 0.002821 75.672455
1316 0.703719 0.074370 0.448375 0.204636 0.005531 0.041876 0.013774 0.277600 0.046506 0.000901 71.419609
1317 0.241400 0.049605 0.224779 0.203720 0.002461 0.041502 -0.002089 -0.252840 0.041614 0.002349 -86.945145
1320 -1.124630 0.146305 -0.925661 0.203767 0.021405 0.041521 0.000785 0.011727 0.041552 0.021375 87.768776
1323 0.751189 0.037945 0.189784 0.164590 0.001440 0.027090 0.006653 0.344060 0.028713 -0.000183 76.290596
1324 -0.698171 0.074385 -0.476304 0.199164 0.005533 0.039666 -0.008179 -0.305970 0.041525 0.003674 -77.196617
