# id outlier x sx y sy covxy corrxy
234 0 7.164650 0.102495 -0.816212 0.107451 -0.007497 -0.644130
235 0 7.574440 0.145270 -0.227952 0.126426 -0.016651 -0.789060
237 0 8.132290 0.075650 -0.127475 0.169353 -0.010012 -0.703950
240 0 9.588960 0.036565 1.369250 0.083405 -0.002194 -0.690090
241 0 8.522890 0.094040 0.314970 0.132314 -0.008269 -0.573480
242 0 7.774340 0.183475 -0.502165 0.306309 -0.043608 -0.720620
243 0 9.286950 0.029825 0.505205 0.180148 0.000052 0.006994
244 1 8.613110 0.041030 -0.865182 0.556967 0.011417 0.447830
245 0 7.748670 0.172590 -0.337476 0.227573 -0.031000 -0.797500
248 0 8.432850 0.146860 0.463523 0.185855 -0.021623 -0.811220
249 0 8.696530 0.050005 0.386802 0.139601 -0.004990 -0.721120
252 0 8.536550 0.063075 0.226548 0.131651 -0.006124 -0.684490
253 1 7.826670 0.090395 0.684615 0.044298 -0.003209 -0.787540
254 0 9.284960 0.021315 0.583105 0.113171 -0.001562 -0.547340
256 0 8.043750 0.040965 -0.415833 0.148230 -0.002477 -0.403320
257 0 9.331070 0.029925 0.957433 0.091206 -0.002113 -0.764220
259 0 9.513960 0.047875 1.085820 0.155164 -0.003249 -0.428070
261 0 10.104800 0.022850 1.431770 0.141800 -0.001314 -0.378420
262 0 7.632970 0.149420 -0.763016 0.246908 -0.028338 -0.735170
264 0 8.532370 0.089390 0.586606 0.081330 -0.005952 -0.875050
265 0 8.755140 0.049875 0.237675 0.181254 -0.007425 -0.745820
266 0 9.303280 0.027775 0.625655 0.142518 -0.002638 -0.635190
267 0 8.079530 0.110625 -0.206548 0.167054 -0.013907 -0.726270
269 0 8.986310 0.043935 0.311116 0.188535 0.000686 0.069138
270 0 8.886240 0.048535 0.433179 0.168639 -0.004375 -0.444020
271 0 8.140340 0.139540 -0.061283 0.149314 -0.017379 -0.731900
272 0 8.505300 0.043905 -0.292893 0.307282 -0.007678 -0.573930
273 0 8.513290 0.069190 0.068525 0.200618 -0.009153 -0.634860
274 0 8.611970 0.074485 -0.000111 0.258629 -0.006074 -0.292480
275 0 7.783820 0.217645 -0.436640 0.280355 -0.053285 -0.841050
277 0 8.685110 0.044275 0.103795 0.184073 -0.005588 -0.647150
278 0 8.321870 0.180990 0.247495 0.219504 -0.034978 -0.786940
279 0 8.177440 0.063000 -0.254622 0.175104 -0.007302 -0.610260
280 0 9.067440 0.054920 1.460360 0.045740 -0.001688 -0.657480
281 0 9.432400 0.027820 0.775420 0.136702 -0.003170 -0.731800
283 0 7.736130 0.079875 -0.762669 0.199762 -0.006473 -0.369100
284 0 9.059660 0.065715 0.967593 0.078418 -0.005314 -0.770150
285 0 8.075390 0.054050 -0.240612 0.152821 -0.005222 -0.654850
286 0 7.633820 0.189980 0.142949 0.109248 -0.016680 -0.810910
287 0 7.780350 0.157755 0.200423 0.094314 -0.014667 -0.925170
289 0 7.990010 0.178545 0.295737 0.130812 -0.017198 -0.784080
290 0 8.732040 0.097755 -0.158679 0.134630 0.000030 0.002044
292 0 7.322290 0.285475 -0.736252 0.313616 -0.080789 -0.756710
294 0 9.153610 0.027845 0.590594 0.117585 -0.002650 -0.743610
295 0 8.303070 0.047115 -0.282302 0.200046 -0.005493 -0.534360
296 0 7.379270 0.132695 -0.979683 0.173998 -0.015385 -0.613250
297 0 8.815690 0.027620 -0.169872 0.279059 -0.001672 -0.181130
298 0 7.662390 0.159850 -0.798791 0.219133 -0.032245 -0.743440
300 0 8.116850 0.107860 -0.746768 0.236364 0.006465 0.242280
301 0 7.924740 0.094170 -0.101756 0.121948 -0.007692 -0.637120
302 0 8.122300 0.148675 0.061254 0.181863 -0.019859 -0.675930
304 0 8.953830 0.093085 0.747432 0.134559 -0.011216 -0.883020
305 0 8.287250 0.151435 0.401664 0.128147 -0.016727 -0.777820
306 1 7.252520 0.211325 0.051554 0.133094 -0.021849 -0.768440
307 0 11.213900 0.031350 1.744100 0.541500 -0.083792 -0.730650
309 0 8.432870 0.159225 0.239476 0.248540 -0.031096 -0.604370
310 0 7.907400 0.081930 -0.678665 0.253732 -0.010549 -0.451360
311 0 7.346600 0.182810 -0.729781 0.220292 -0.029702 -0.723050
313 0 8.202190 0.148200 0.094408 0.184759 -0.021427 -0.860020
315 0 8.682100 0.073250 -0.046905 0.292134 0.000986 0.030962
316 0 8.455570 0.048645 0.118056 0.122388 -0.004425 -0.710400
317 0 7.756380 0.071360 -0.457299 0.103646 -0.004595 -0.529970
319 0 7.899680 0.051825 -0.592012 0.189972 -0.006592 -0.677970
321 0 7.888010 0.182045 -0.082101 0.172928 -0.022207 -0.728770
322 0 8.230620 0.094130 -0.090519 0.165075 -0.012697 -0.654590
323 0 7.954270 0.104790 -0.811067 0.344819 -0.010813 -0.243450
324 0 7.838860 0.070300 -0.525963 0.089667 -0.003835 -0.457080
326 0 7.987120 0.098845 -0.693951 0.166760 -0.002582 -0.132080
327 0 8.388760 0.073220 -0.109146 0.182063 -0.005700 -0.361310
328 0 8.008860 0.160710 0.103392 0.133354 -0.015747 -0.754310
329 0 8.124230 0.209345 -0.276962 0.224760 -0.039775 -0.708690
331 1 8.777980 0.089090 -0.898894 0.884418 0.021315 0.216150
332 0 8.463510 0.104685 0.076088 0.164480 -0.014515 -0.486250
334 0 9.741810 0.053160 1.550410 0.133680 -0.004579 -0.703500
335 0 9.083790 0.065160 0.822854 0.120238 -0.007082 -0.804590
338 0 7.697990 0.241490 0.128138 0.142131 -0.030460 -0.875270
340 1 9.051310 0.048715 -2.085510 0.996805 0.034471 0.695000
341 0 8.785380 0.053605 0.305344 0.169407 -0.004383 -0.376810
342 0 8.190030 0.062260 -0.625069 0.388587 0.000661 0.019433
344 0 7.869760 0.159045 -0.602049 0.326244 -0.045918 -0.666590
345 0 8.556460 0.033745 0.154527 0.122334 -0.002845 -0.716920
346 0 8.047900 0.097130 -0.350334 0.182846 -0.012131 -0.661460
347 0 9.193170 0.044670 0.675270 0.164121 -0.006301 -0.805660
348 0 9.560640 0.021690 0.882591 0.096998 -0.001184 -0.534830
352 1 8.924800 0.020940 -0.606013 0.316330 0.003656 0.476760
353 0 7.487190 0.194040 -0.441883 0.206831 -0.032437 -0.799320
354 0 8.277690 0.081470 -0.483101 0.379963 -0.007762 -0.225270
356 0 9.287220 0.027065 0.582744 0.146940 -0.002898 -0.705530
357 0 8.123260 0.054540 -0.567152 0.260224 -0.004861 -0.288660
359 0 8.563860 0.099795 -0.370411 0.320071 0.011790 0.403990
360 0 7.429850 0.135295 -0.833429 0.188938 -0.020435 -0.711670
361 0 8.607850 0.022465 -0.518082 0.297775 -0.001319 -0.213800
363 0 7.221830 0.289785 -0.896375 0.315681 -0.072356 -0.831630
365 0 9.880140 0.028625 0.417870 0.410275 0.009310 0.555500
366 0 10.292000 0.072500 2.046490 0.122060 -0.004271 -0.496190
368 0 8.029210 0.119135 -1.079250 0.282679 0.008593 0.210300
369 0 7.734510 0.148925 -0.130175 0.134385 -0.015062 -0.641370
370 0 8.129050 0.126095 0.300338 0.115922 -0.010525 -0.654800
371 0 7.799430 0.145375 -0.679080 0.339173 -0.025277 -0.410830
372 0 8.705700 0.020590 -0.417693 0.227856 0.000073 0.014757
373 1 7.001540 0.028885 0.650666 0.122185 -0.001786 -0.350470
374 0 8.411310 0.039840 -0.155655 0.177552 -0.001289 -0.154340
376 0 8.643260 0.077335 0.558437 0.096144 -0.004976 -0.633930
377 0 9.379260 0.028305 0.652318 0.149047 -0.002847 -0.653750
378 0 7.852890 0.122890 -0.503912 0.204187 -0.019356 -0.604120
379 0 7.765800 0.054685 -0.793250 0.210012 -0.007601 -0.707370
380 0 7.807500 0.126130 -0.767168 0.268057 -0.016691 -0.427610
381 0 8.199930 0.115300 -0.760709 0.231305 0.003897 0.131100
386 0 8.309450 0.050765 0.016235 0.112594 -0.003201 -0.495330
387 0 8.271930 0.097465 -0.425750 0.240362 -0.001765 -0.055763
388 0 9.557760 0.038475 1.029110 0.144429 -0.003241 -0.566150
389 0 8.119750 0.091915 -0.607322 0.178271 0.005031 0.311330
390 0 7.793350 0.135395 -0.664166 0.269700 -0.025132 -0.634970
391 1 8.489170 0.049555 -1.458250 0.548872 0.021777 0.684880
392 0 8.468130 0.040450 -0.141254 0.200350 -0.005718 -0.684950
393 0 9.100680 0.023770 0.416104 0.095445 -0.001588 -0.609820
394 0 7.676970 0.104685 -0.404111 0.144119 -0.013889 -0.805710
396 0 7.435380 0.116835 -0.356331 0.095178 -0.009619 -0.782280
397 0 8.347250 0.059195 -0.466045 0.338315 -0.001949 -0.079154
398 0 8.043820 0.066580 -0.301313 0.133480 -0.005975 -0.593290
400 0 8.027660 0.107780 -0.763566 0.357322 -0.004852 -0.105830
402 0 8.458940 0.045600 -0.101966 0.183252 -0.005821 -0.605120
403 0 8.369800 0.074540 -0.348131 0.312859 -0.007931 -0.265540
404 0 8.326600 0.058140 -0.166745 0.179197 -0.003685 -0.306780
406 0 8.383730 0.131425 0.437861 0.134874 -0.014410 -0.808120
407 0 8.464000 0.108640 -0.082931 0.094476 -0.005882 -0.469980
410 0 9.013760 0.042210 0.843968 0.076158 -0.002931 -0.816530
411 0 7.523270 0.149740 -0.811217 0.229816 -0.027947 -0.710100
412 0 9.325320 0.053160 0.979888 0.137313 -0.005491 -0.682070
413 0 8.357180 0.130240 -0.698899 0.151830 0.004132 0.161630
414 0 8.116390 0.108215 -0.438306 0.183582 -0.011866 -0.513380
416 0 10.221900 0.023350 1.485010 0.139435 -0.000953 -0.218480
417 0 9.927900 0.020925 1.167130 0.146235 -0.001109 -0.289880
419 0 8.217620 0.054980 -0.444731 0.264828 -0.004970 -0.304220
420 0 8.382780 0.050730 -0.126242 0.190629 -0.006131 -0.442850
421 0 7.610040 0.160055 -0.592845 0.190870 -0.024298 -0.740860
422 0 7.636280 0.064895 -0.907823 0.204135 -0.007498 -0.537730
423 0 8.750680 0.139350 -0.361376 0.121432 0.011129 0.482910
424 0 8.608520 0.037400 0.000005 0.162457 -0.004977 -0.712460
426 0 8.149170 0.068940 -0.429286 0.131389 -0.001531 -0.131210
428 0 8.127100 0.133570 -0.320437 0.378915 -0.032627 -0.328190
430 0 9.452300 0.039150 0.754051 0.206468 -0.006135 -0.642540
431 0 9.833540 0.033025 1.324550 0.110300 -0.002478 -0.686720
432 0 8.881910 0.033465 0.566090 0.089389 -0.002137 -0.686420
433 0 9.302870 0.031370 0.634246 0.159414 -0.003288 -0.580380
434 0 8.916360 0.037740 0.384797 0.134633 -0.004361 -0.766530
437 0 9.295900 0.053490 1.320540 0.088415 -0.003367 -0.762980
438 0 7.438650 0.169295 -0.370719 0.148177 -0.020774 -0.778400
439 0 8.368810 0.114265 -0.026923 0.178433 -0.017561 -0.737120
440 0 8.251070 0.101140 -0.753301 0.432883 0.009944 0.201430
441 1 8.332690 0.039005 -0.986496 0.384445 0.007752 0.406730
442 0 8.353240 0.025620 -0.382123 0.156808 -0.000947 -0.230290
443 0 9.435420 0.049260 1.550470 0.055405 -0.002322 -0.804100
445 0 8.564550 0.106260 -0.660468 0.385211 0.019788 0.438590
447 0 8.584600 0.078045 -0.233323 0.287992 -0.001392 -0.056096
448 0 7.677270 0.069705 -0.577587 0.134965 -0.005638 -0.551700
450 0 8.378400 0.091565 0.191470 0.127586 -0.011608 -0.811900
451 0 7.612620 0.154925 -0.507378 0.188763 -0.024588 -0.818910
