# x xerr y yerr ymodel yresidual
-0.538525 0.023145 -0.533477 0.119608 -0.507243 -0.026235
0.418805 0.036495 0.517293 0.138760 0.421584 0.095709
-0.277425 0.056305 0.037065 0.073180 -0.253917 0.290982
-0.289414 0.065450 -0.599353 0.203332 -0.265549 -0.333804
0.629126 0.068655 0.761633 0.194610 0.625642 0.135991
-1.381605 0.263015 -1.182900 0.182223 -1.325220 0.142321
-1.417925 0.304005 -1.063040 0.192924 -1.360459 0.297419
-0.631124 0.043015 -0.337545 0.066207 -0.597085 0.259540
-1.528455 0.224025 -1.637472 0.242042 -1.467698 -0.169774
-0.871035 0.165680 -0.756381 0.171959 -0.829852 0.073471
0.440655 0.076040 0.236693 0.299472 0.442783 -0.206090
-2.057775 0.182160 -1.407682 0.093649 -1.981258 0.573576
0.541445 0.039340 0.844593 0.042470 0.540572 0.304021
-0.582475 0.060135 -0.725541 0.202006 -0.549884 -0.175657
0.377325 0.023795 0.460863 0.128350 0.381339 0.079524
0.114255 0.088425 0.342853 0.182955 0.126101 0.216752
-0.914635 0.046570 -0.788431 0.173459 -0.872154 0.083723
-0.577044 0.062280 -0.699255 0.150888 -0.544615 -0.154640
-0.560295 0.053395 -0.458369 0.196575 -0.528365 0.069996
-1.014645 0.077960 -1.269962 0.214706 -0.969186 -0.300776
-1.163155 0.077395 -1.184361 0.217777 -1.113275 -0.071086
0.622766 0.041840 0.955903 0.037355 0.619471 0.336432
0.256155 0.060310 0.037999 0.245604 0.263776 -0.225777
1.315875 0.053950 0.282163 0.082205 1.291944 -1.009781
-1.261165 0.127730 -1.594198 0.248818 -1.208366 -0.385832
-0.325035 0.051515 -0.392005 0.269239 -0.300109 -0.091896
-1.156595 0.254760 -1.061543 0.218153 -1.106910 0.045367
-0.306895 0.025950 -0.245184 0.116226 -0.282510 0.037326
-1.217725 0.138575 -1.053702 0.238384 -1.166220 0.112518
-0.530005 0.062085 -0.796661 0.226373 -0.498976 -0.297685
-0.711615 0.021020 -0.680313 0.071944 -0.675179 -0.005134
0.267745 0.076005 0.591753 0.088355 0.275021 0.316732
-1.298645 0.150835 -1.393151 0.232467 -1.244731 -0.148420
-0.685995 0.023375 -0.709061 0.113496 -0.650322 -0.058739
-0.995225 0.049185 -1.088890 0.210488 -0.950345 -0.138545
-0.810055 0.148205 -0.763361 0.162565 -0.770688 0.007327
-1.615785 0.106570 -1.077269 0.107888 -1.552428 0.475159
0.145165 0.033870 0.266083 0.129620 0.156091 0.109992
-0.807245 0.138205 -0.857318 0.239984 -0.767962 -0.089356
0.609125 0.056880 0.814943 0.226855 0.606237 0.208706
-0.737715 0.060040 -0.891666 0.252010 -0.700502 -0.191164
