# id outlier x sx y sy covxy corrxy
132 0 8.269320 0.170525 0.237733 0.245970 -0.035802 -0.853770
133 0 10.469900 0.057550 2.089010 0.120900 -0.002877 -0.384910
134 0 9.744080 0.044980 1.307680 0.169040 -0.004562 -0.512590
135 0 11.070300 0.046500 1.788940 0.457945 -0.001394 -0.040242
139 0 9.852250 0.093665 1.570460 0.136185 -0.010611 -0.802020
140 0 9.077140 0.087185 0.887140 0.137009 -0.010546 -0.798610
142 0 8.736150 0.062430 0.830949 0.056715 -0.002814 -0.843120
143 0 9.574190 0.034270 1.001740 0.109126 -0.002463 -0.634350
144 0 8.594280 0.175730 0.672233 0.154805 -0.024378 -0.934650
145 0 10.329700 0.028800 1.633780 0.242790 -0.003358 -0.315460
146 0 10.286800 0.025550 1.317560 0.296500 -0.001977 -0.119940
147 0 9.164020 0.066380 0.677156 0.156620 -0.007184 -0.546890
148 0 9.689000 0.042785 1.232570 0.125150 -0.004168 -0.731790
149 0 9.712390 0.047765 0.940136 0.229380 0.000965 0.088252
150 0 9.684510 0.088995 1.287450 0.133470 -0.010455 -0.890260
152 0 9.451630 0.072430 0.520397 0.211695 0.000696 0.045066
153 0 9.517740 0.042690 0.871940 0.223255 -0.005120 -0.476330
154 0 8.914230 0.093590 0.837857 0.105040 -0.008906 -0.918270
155 1 10.750500 0.044350 0.365235 0.139380 -0.009787 -0.653480
158 0 8.980200 0.086175 0.438930 0.175844 -0.008416 -0.499370
159 0 10.300200 0.022300 1.475820 0.129690 -0.001452 -0.455680
160 0 9.290100 0.092990 0.880734 0.183690 -0.014371 -0.761060
161 0 9.337700 0.051490 0.970987 0.140039 -0.003651 -0.499250
162 0 10.013400 0.074520 1.399490 0.308385 -0.026995 -0.690770
163 0 9.275560 0.065440 0.999491 0.130626 -0.007110 -0.885750
167 0 9.444930 0.050765 1.089100 0.120166 -0.005838 -0.793400
169 0 9.807080 0.049655 1.391950 0.133670 -0.005056 -0.767710
171 0 9.602030 0.047825 1.186110 0.159425 -0.004413 -0.527210
172 0 9.562870 0.060645 1.329650 0.105195 -0.006057 -0.837270
175 0 10.858700 0.021200 1.643620 0.455260 0.003719 0.320550
176 0 9.219040 0.039255 0.580031 0.174365 -0.002812 -0.345100
177 0 9.636090 0.082895 1.567280 0.110950 -0.006872 -0.729050
180 0 9.251810 0.053655 1.110970 0.104870 -0.004386 -0.747420
181 0 9.920830 0.057810 1.542710 0.128770 -0.006991 -0.692480
182 0 10.031800 0.050365 1.496800 0.142925 -0.002544 -0.306100
183 0 8.908660 0.083880 0.216310 0.184739 -0.003865 -0.233650
188 0 9.485890 0.085535 1.310540 0.142965 -0.009549 -0.810790
189 0 9.621990 0.047415 1.218900 0.115995 -0.004898 -0.869570
190 0 9.859620 0.025830 1.095640 0.186670 -0.000976 -0.171900
191 0 9.462430 0.075240 1.240560 0.125100 -0.006512 -0.670440
192 0 9.499420 0.054260 0.848507 0.233203 -0.006287 -0.425650
194 0 9.095110 0.028070 0.075342 0.388517 -0.002278 -0.161230
195 0 9.731430 0.046325 1.275220 0.132560 -0.003420 -0.491320
196 0 10.738500 0.061450 1.617000 0.128535 -0.005516 -0.606380
197 0 9.506240 0.050415 1.345180 0.084575 -0.003593 -0.814100
199 0 9.756380 0.035230 1.052170 0.197373 -0.001901 -0.210420
200 0 8.925640 0.054690 0.377329 0.218225 -0.007409 -0.544570
201 0 9.979960 0.047625 1.483690 0.127965 -0.003541 -0.474110
205 0 9.957430 0.081935 2.005560 0.082660 -0.005546 -0.824870
206 0 9.467290 0.085690 0.976583 0.181701 -0.010632 -0.601710
207 0 9.235020 0.039620 0.550747 0.207064 -0.001549 -0.155040
208 0 9.395170 0.054160 1.116170 0.113526 -0.004601 -0.740360
209 0 9.134920 0.102850 0.738001 0.151153 -0.012943 -0.840280
210 0 10.060100 0.060900 1.740970 0.122420 -0.006116 -0.771290
211 0 9.153730 0.065970 1.005310 0.096433 -0.004791 -0.741820
212 0 8.961980 0.088680 0.617812 0.137057 -0.010965 -0.792130
214 0 8.878300 0.087900 0.537505 0.164440 -0.010874 -0.688420
216 0 9.878090 0.136430 1.502450 0.198635 -0.024909 -0.973290
218 0 8.780930 0.056170 0.530806 0.118316 -0.004612 -0.669910
219 0 9.089470 0.073355 0.660961 0.176941 -0.009595 -0.692820
220 0 9.745910 0.034615 1.135980 0.169671 -0.002786 -0.414670
221 0 9.503790 0.056775 0.910308 0.149271 -0.000478 -0.055546
223 0 9.532960 0.073165 1.219950 0.125270 -0.005956 -0.612490
224 0 9.513190 0.083865 0.856650 0.151927 -0.004421 -0.323100
226 0 9.506610 0.036960 1.085080 0.101237 -0.002928 -0.752600
227 0 9.386040 0.083890 1.193750 0.136855 -0.010353 -0.840910
228 0 9.276460 0.056905 0.834346 0.142822 -0.007265 -0.838610
229 0 9.526410 0.062535 1.175270 0.155235 -0.007785 -0.726180
230 0 10.037900 0.032200 1.365160 0.128530 -0.002306 -0.548270
232 0 9.958630 0.048060 1.440970 0.147665 -0.003173 -0.361870
233 0 7.607990 0.319455 0.094536 0.185948 -0.058283 -0.893200
234 0 9.607840 0.043850 1.036250 0.225960 -0.023415 -0.706950
235 1 10.574400 0.059350 -1.486420 1.597892 -0.180250 -0.591060
238 0 9.654550 0.033825 0.877897 0.242091 -0.003432 -0.358850
241 0 7.663310 0.160655 -0.891321 0.375240 -0.041801 -0.564440
242 0 7.762190 0.158405 -0.059912 0.127471 -0.017595 -0.841020
243 0 8.810910 0.071170 0.459608 0.142337 -0.008360 -0.723010
245 0 8.508740 0.192960 0.145359 0.305647 -0.053162 -0.728420
246 0 8.416820 0.034255 -0.104819 0.130434 -0.002132 -0.452360
249 0 9.051390 0.095770 0.900422 0.139711 -0.010889 -0.836590
252 0 9.027210 0.042185 0.854635 0.084667 -0.002772 -0.789410
253 0 7.763990 0.120765 -0.159224 0.118172 -0.012243 -0.807920
254 0 8.670120 0.093990 0.420510 0.129862 -0.011293 -0.726560
255 0 8.821710 0.077880 0.514075 0.131592 -0.007938 -0.713160
256 0 9.189670 0.055370 0.860475 0.143854 -0.006240 -0.646810
259 0 8.089260 0.136910 -0.407730 0.261621 -0.031616 -0.597900
260 0 8.557700 0.038705 -0.297646 0.316322 -0.001815 -0.118520
262 0 9.088880 0.038735 0.387578 0.208559 -0.002979 -0.276820
264 0 8.598500 0.023145 -0.566514 0.294196 0.003738 0.384370
265 0 9.555830 0.036495 0.870565 0.179060 -0.003124 -0.382860
266 0 8.859600 0.056305 0.543922 0.129879 -0.006021 -0.794640
268 0 8.847610 0.065450 0.237616 0.198454 -0.007158 -0.543760
269 0 9.766150 0.068655 1.298830 0.164570 -0.006855 -0.526590
270 0 7.755420 0.263015 -0.208932 0.252141 -0.061366 -0.723940
271 0 7.719100 0.304005 0.040687 0.213741 -0.056100 -0.856580
272 0 8.505900 0.043015 0.116502 0.130944 -0.004429 -0.762960
273 0 7.608570 0.224025 -0.633129 0.225379 -0.044427 -0.761540
274 0 8.265990 0.165680 0.250085 0.169064 -0.026141 -0.856710
277 0 9.577680 0.076040 1.031480 0.154482 -0.005058 -0.401040
278 0 7.079250 0.182160 -0.267240 0.089828 -0.012997 -0.791130
280 0 9.678470 0.039340 1.172780 0.106450 -0.002880 -0.680910
281 0 8.554550 0.060135 0.163584 0.135309 -0.005187 -0.594030
283 0 9.514350 0.023795 0.657239 0.172592 -0.000036 -0.006795
284 0 9.251280 0.088425 1.341310 0.082495 -0.006217 -0.856120
286 0 8.222390 0.046570 -0.289054 0.173564 -0.004545 -0.534030
287 0 8.559980 0.062280 0.314217 0.109185 -0.005958 -0.810560
288 0 8.576730 0.053395 0.408723 0.092329 -0.003257 -0.629500
289 0 8.122380 0.077960 -0.318711 0.144977 -0.007900 -0.693070
290 0 7.973870 0.077395 -0.301574 0.154873 -0.008603 -0.658020
291 0 9.759790 0.041840 1.393370 0.102400 -0.003464 -0.780350
292 0 9.393180 0.060310 0.644530 0.226906 -0.004080 -0.252030
293 0 10.452900 0.053950 1.285710 0.103320 -0.005420 -0.837750
294 0 7.875860 0.127730 -0.747823 0.278552 -0.019547 -0.476210
295 0 8.811990 0.051515 0.263796 0.183444 -0.003687 -0.308830
296 0 7.980430 0.254760 -0.009317 0.237883 -0.055558 -0.891150
297 0 8.830130 0.025950 0.028441 0.214474 -0.001806 -0.270280
298 0 7.919300 0.138575 -0.209167 0.175178 -0.019524 -0.712750
299 0 8.607020 0.062085 -0.161292 0.218085 -0.001334 -0.099862
300 0 8.425410 0.021020 -1.040010 0.332318 0.003202 0.418160
302 0 9.404770 0.076005 1.218380 0.113585 -0.007240 -0.750560
304 0 7.838380 0.150835 -0.449179 0.190610 -0.025492 -0.733100
305 0 8.451030 0.023375 -0.779942 0.301435 0.003814 0.446320
306 0 8.141800 0.049185 -0.549250 0.290955 -0.004071 -0.235920
307 0 8.326970 0.148205 0.247108 0.168037 -0.023549 -0.860200
308 0 7.521240 0.106570 -0.057741 0.068186 -0.005606 -0.788660
309 0 9.282190 0.033870 0.702503 0.145940 -0.002029 -0.382150
310 0 8.329780 0.138205 0.119085 0.180872 -0.022753 -0.867580
311 0 9.746150 0.056880 1.388490 0.107290 -0.011563 -0.767290
312 0 8.399310 0.060040 -0.392079 0.405954 -0.009390 -0.303510
313 0 8.018360 0.088530 -1.019540 0.541959 -0.002783 -0.046444
314 0 9.981620 0.038875 1.471720 0.122665 -0.002780 -0.486600
316 0 9.634120 0.035455 1.091360 0.157924 -0.003786 -0.653640
317 0 8.461610 0.086695 0.550362 0.091826 -0.007332 -0.924350
318 0 8.215130 0.145115 0.080040 0.169076 -0.020880 -0.832510
319 0 8.998100 0.060750 0.485124 0.197868 -0.010380 -0.853550
321 0 9.325790 0.042115 0.917205 0.128563 -0.003759 -0.644970
322 0 9.210500 0.032750 0.536240 0.255972 -0.003445 -0.345190
324 0 8.496580 0.104050 0.028380 0.142763 -0.014503 -0.876100
325 0 9.311430 0.082260 0.800534 0.319172 -0.020781 -0.635570
326 0 9.159670 0.046960 0.410633 0.331267 -0.016256 -0.701850
327 0 7.843460 0.150985 -0.681034 0.315437 -0.032948 -0.702240
328 0 7.971710 0.053335 0.084544 0.065703 -0.001977 -0.588400
329 0 9.915750 0.072655 1.735520 0.139745 -0.017080 -0.799120
330 0 8.637760 0.090810 0.116926 0.350489 -0.035733 -0.560710
332 0 8.875380 0.053505 0.388507 0.135765 -0.004764 -0.543360
333 0 9.174730 0.051995 0.603995 0.146561 -0.002487 -0.276450
335 0 9.870220 0.061585 1.570230 0.112985 -0.005061 -0.680510
336 0 7.685320 0.245155 0.421549 0.133221 -0.054113 -0.698640
339 0 9.075700 0.077150 0.551986 0.133955 -0.008078 -0.636550
340 0 8.213780 0.164000 0.055652 0.195064 -0.028563 -0.821270
341 0 9.941910 0.104960 1.336670 0.154695 -0.008408 -0.554180
342 0 9.994350 0.022220 0.955964 0.223092 0.001524 0.232390
344 0 7.644930 0.127740 -0.961314 0.632762 -0.053067 -0.535350
345 0 9.341220 0.062320 1.003370 0.169096 -0.008319 -0.813610
347 0 10.272700 0.114800 1.900160 0.249320 -0.023732 -0.714960
349 0 7.956940 0.171340 0.510237 0.093473 -0.015588 -0.904370
350 0 8.728470 0.040080 0.006034 0.237192 -0.007038 -0.657190
351 0 8.655920 0.071710 -0.204214 0.221151 -0.000152 -0.009885
352 0 8.634330 0.114485 1.099030 0.073475 -0.008432 -0.902270
353 0 9.517430 0.080390 1.242320 0.144570 -0.007907 -0.688790
355 0 8.450980 0.112045 0.409334 0.112651 -0.011654 -0.845310
356 0 9.102600 0.044175 0.058110 0.415174 0.000455 0.022570
357 0 8.064340 0.090130 -1.000050 0.502958 0.003995 0.077355
358 0 8.443070 0.058495 -0.031820 0.182107 -0.006737 -0.618040
359 0 8.004030 0.074900 -0.212814 0.119006 -0.007134 -0.765820
360 0 7.798610 0.096355 -0.780070 0.290281 -0.017382 -0.497400
361 0 8.110600 0.083185 0.010851 0.108934 -0.007103 -0.762960
362 0 8.030530 0.141070 -0.105193 0.174245 -0.023380 -0.869600
363 0 9.310140 0.086635 0.522769 0.201749 -0.000026 -0.001450
364 0 8.799180 0.082250 0.590608 0.136074 -0.008726 -0.747170
365 0 7.338240 0.126190 -0.585096 0.142834 -0.015286 -0.895420
366 0 8.357870 0.030320 -0.494438 0.313724 -0.001608 -0.133650
367 0 7.644270 0.110900 -0.879745 0.254878 -0.022201 -0.670180
368 0 8.206200 0.127590 -0.091772 0.177419 -0.019215 -0.780080
369 0 8.096910 0.094385 -0.351054 0.144357 -0.009306 -0.677940
370 0 8.063510 0.068635 -0.040207 0.091606 -0.005950 -0.887120
371 0 8.868200 0.073060 0.637108 0.124706 -0.008097 -0.886200
373 0 7.652260 0.175805 -0.327905 0.176015 -0.027178 -0.882550
377 0 8.385490 0.040115 -0.566218 0.461565 -0.002975 -0.130230
379 0 8.972350 0.029035 0.262985 0.194715 -0.000769 -0.111870
380 0 9.402930 0.074760 1.287380 0.095520 -0.004659 -0.625440
382 0 7.543140 0.268190 -0.500759 0.286285 -0.065316 -0.814310
383 0 8.807610 0.034065 -0.441897 0.385072 -0.000348 -0.019945
384 0 9.146920 0.037185 0.608476 0.133053 -0.003559 -0.689040
385 0 7.835270 0.119305 -0.448690 0.252140 -0.027542 -0.758090
386 0 8.675110 0.026070 -0.605150 0.541028 -0.003286 -0.169970
387 0 9.449190 0.039360 1.123520 0.094170 -0.003251 -0.828000
389 1 8.739670 0.058615 -2.639160 1.404385 0.039112 0.448880
390 0 9.980220 0.028960 0.933616 0.215611 0.001956 0.247670
391 0 8.112380 0.088910 -0.326926 0.156314 -0.010256 -0.718140
392 0 8.558700 0.090375 0.301197 0.185680 -0.013796 -0.819820
393 0 9.075990 0.037425 0.457119 0.205135 -0.002423 -0.259400
394 0 8.691070 0.210320 0.707517 0.186909 -0.032873 -0.954910
396 0 7.619800 0.117300 -0.532063 0.179276 -0.017253 -0.842890
397 0 8.351990 0.069705 -0.134118 0.149625 -0.006613 -0.595710
398 0 8.886850 0.053100 0.414775 0.146967 -0.006700 -0.869910
399 0 8.870950 0.187440 0.272629 0.285444 -0.037819 -0.919110
401 0 8.184730 0.083075 0.091460 0.121827 -0.009235 -0.816580
402 0 8.327460 0.090100 -0.645904 0.387761 -0.002932 -0.069259
404 0 9.024430 0.052425 0.741331 0.132341 -0.004964 -0.664730
405 0 8.023950 0.221885 -0.151843 0.297723 -0.055684 -0.719590
406 1 8.098450 0.083205 -2.068600 1.534065 -0.066866 -0.238610
408 0 8.178130 0.293905 0.366291 0.220188 -0.050205 -0.957240
409 0 7.542350 0.231510 -0.261051 0.251515 -0.047596 -0.888180
410 0 8.368730 0.192945 0.216451 0.208922 -0.034252 -0.929020
411 0 6.641910 0.350025 -0.926041 0.216422 -0.063253 -0.861880
413 0 8.703600 0.051135 0.175712 0.204747 -0.005927 -0.490960
414 0 8.624340 0.033025 -0.145955 0.214656 -0.003292 -0.383050
415 0 8.692140 0.105055 0.328112 0.162093 -0.014329 -0.757150
416 0 8.268990 0.086375 -0.617380 0.257719 -0.005693 -0.215240
417 1 7.109610 0.052030 0.781575 0.280894 -0.009317 -0.642840
418 0 7.909180 0.174655 -0.190093 0.194866 -0.030896 -0.847450
419 0 8.374810 0.122885 0.648457 0.083681 -0.009624 -0.879640
421 0 8.458530 0.144880 0.702791 0.101474 -0.012903 -0.903840
422 0 8.563820 0.071115 -0.211787 0.245818 -0.004206 -0.180660
424 1 8.000340 0.042425 -1.725450 0.617995 0.011651 0.385870
427 0 8.266720 0.034035 -1.260270 0.560499 0.004166 0.214290
428 0 8.157680 0.083590 -0.386958 0.158216 -0.006628 -0.504440
429 0 7.847050 0.067525 -0.869785 0.228151 -0.003242 -0.194470
430 0 8.526840 0.151375 0.574139 0.133085 -0.017417 -0.939080
431 0 9.957710 0.041835 1.300700 0.151760 -0.004726 -0.759150
432 0 8.196140 0.054895 -0.658988 0.369798 -0.011004 -0.391280
433 0 9.329170 0.099310 0.968512 0.155310 -0.012865 -0.756630
435 0 7.449670 0.233175 0.196305 0.104244 -0.023263 -0.875960
437 0 9.222180 0.017720 -0.028638 0.241733 0.000817 0.173730
438 0 9.683540 0.114965 1.048590 0.202204 -0.012784 -0.555770
439 0 9.368860 0.038940 1.316760 0.063205 -0.001611 -0.609410
444 0 8.203670 0.080355 -0.004364 0.132088 -0.009313 -0.822690
445 0 8.391300 0.105285 0.410140 0.112625 -0.011180 -0.852740
446 0 8.120060 0.127405 0.439746 0.086768 -0.009342 -0.837760
447 0 7.683940 0.119170 -0.422002 0.194154 -0.018535 -0.777640
450 0 9.440710 0.045025 1.082260 0.115153 -0.003982 -0.778830
452 0 7.548560 0.193915 0.400060 0.114763 -0.020425 -0.817640
453 0 7.333830 0.192860 -0.354536 0.155410 -0.023747 -0.852870
455 0 9.144500 0.044370 0.633652 0.136592 -0.004541 -0.733830
456 1 8.111190 0.036120 -5.461770 2.106105 -0.021782 -0.225940
457 0 8.871360 0.041920 0.296799 0.171161 -0.003302 -0.352250
459 0 9.014410 0.062410 0.568274 0.186197 -0.009558 -0.778690
460 0 9.151570 0.042975 0.533027 0.154772 -0.000783 -0.097404
461 0 10.245700 0.039150 1.785510 0.140825 -0.002762 -0.432040
463 0 7.536910 0.256450 -0.179873 0.183676 -0.039666 -0.750300
465 0 8.157090 0.066730 -0.100831 0.119539 -0.006140 -0.786520
466 0 8.260890 0.056475 -0.320144 0.269436 -0.007078 -0.401940
468 0 7.889640 0.061290 -0.698382 0.258659 -0.009994 -0.603870
469 1 9.742070 0.062580 -0.243288 0.531471 0.001545 0.026591
471 0 8.225960 0.205005 0.358868 0.170749 -0.030920 -0.880860
474 0 7.641050 0.066340 -0.727324 0.174852 -0.008295 -0.675820
475 0 8.237990 0.100580 -0.396150 0.214063 -0.015912 -0.755610
476 0 7.798890 0.240455 -0.269606 0.254677 -0.057174 -0.750360
478 0 9.176650 0.022185 0.254309 0.241201 0.000069 0.010152
479 0 8.393350 0.057105 -0.354685 0.399269 -0.004211 -0.150350
482 0 7.549120 0.135420 -0.795171 0.243188 -0.028146 -0.826270
483 0 8.044590 0.069710 -0.913107 0.333764 -0.002492 -0.092543
485 0 9.222630 0.064105 0.758085 0.143021 -0.005306 -0.506980
486 0 7.267770 0.143550 0.274349 0.063010 -0.007935 -0.875950
489 0 9.532240 0.040770 1.097370 0.149069 -0.003830 -0.605550
491 1 8.344310 0.058340 -2.149730 1.240059 0.036226 0.493580
492 0 7.418960 0.225620 -0.540418 0.213425 -0.041383 -0.813180
493 0 7.624970 0.123230 -1.011630 0.277202 -0.023447 -0.671790
494 0 8.078790 0.099170 -0.356245 0.153820 -0.011666 -0.800990
496 0 7.871320 0.094505 -1.089880 0.616008 -0.040224 -0.410450
498 0 8.202300 0.098880 -0.667355 0.257603 0.001127 0.041359
499 0 8.418040 0.131835 0.792278 0.077708 -0.009819 -0.935820
500 1 8.827660 0.023945 -5.902490 3.800080 -0.006139 -0.067392
502 0 8.791940 0.059905 0.396070 0.117057 -0.004808 -0.618840
503 0 7.432430 0.209695 -0.400599 0.162886 -0.026988 -0.900360
505 0 7.684740 0.211210 -0.230022 0.185392 -0.035132 -0.872970
510 0 9.145060 0.050535 0.220575 0.236885 0.000647 0.054083
511 0 7.800840 0.113670 -0.615224 0.219498 -0.022154 -0.843970
512 0 8.421810 0.050105 0.174816 0.115083 -0.004455 -0.733570
513 0 9.752660 0.051475 1.420590 0.090550 -0.003661 -0.600800
514 0 7.451890 0.092815 -0.904605 0.212695 -0.015954 -0.672110
515 0 8.551110 0.043945 -0.803427 0.345286 0.008421 0.510420
516 0 7.114480 0.242300 -0.544634 0.157295 -0.032932 -0.855190
517 0 8.386210 0.067220 -0.035044 0.172491 -0.009050 -0.651050
518 0 8.262870 0.055530 -0.289748 0.166702 -0.003313 -0.326670
519 0 8.617860 0.109820 0.554820 0.137642 -0.012066 -0.822130
520 0 8.184100 0.085515 -0.131345 0.122673 -0.009970 -0.908250
521 0 8.117060 0.046805 -0.373839 0.137543 -0.004240 -0.596690
526 0 9.693190 0.071550 1.437580 0.132455 -0.008287 -0.812520
528 0 9.652880 0.064445 1.352500 0.174605 -0.019836 -0.766150
529 0 8.910070 0.043775 0.427099 0.120339 -0.003951 -0.710870
530 0 7.448340 0.215185 -0.914865 0.306071 -0.056086 -0.832880
533 0 7.749740 0.050460 -0.720641 0.124854 -0.003082 -0.404040
535 0 8.307000 0.045425 -0.453287 0.268930 -0.002586 -0.194550
536 0 7.033210 0.345530 -0.896383 0.307297 -0.085471 -0.858200
537 0 9.101240 0.067940 0.031337 0.251478 -0.000004 -0.000211
538 0 8.801050 0.076870 0.909163 0.073113 -0.004682 -0.854760
541 0 8.406390 0.087975 0.132962 0.144285 -0.012174 -0.900420
542 0 7.382540 0.101305 -0.624274 0.123114 -0.010947 -0.875260
544 0 8.942370 0.067740 0.781309 0.117162 -0.007258 -0.877650
549 0 9.696990 0.047785 1.320650 0.131265 -0.002702 -0.378670
550 0 7.380630 0.264190 0.236834 0.127562 -0.033419 -0.878360
552 0 8.698800 0.052285 -0.439379 0.287247 0.004530 0.304310
553 1 7.581710 0.250990 0.893568 0.401539 -0.091707 -0.792220
554 0 8.292610 0.116670 -0.246933 0.232907 -0.021383 -0.628470
555 0 7.930930 0.079825 -0.464107 0.198999 -0.012194 -0.683570
556 0 7.375440 0.085230 -0.929608 0.140548 -0.009700 -0.710240
557 0 8.956740 0.072950 0.898387 0.089730 -0.005677 -0.818450
