# id outlier x sx y sy covxy corrxy
366 0 10.237100 0.036800 1.876540 0.161780 -0.004388 -0.498540
369 0 9.744300 0.032400 0.454379 0.316301 0.000600 0.046401
371 0 8.462260 0.122690 0.980236 0.075695 -0.007581 -0.780160
372 0 9.572040 0.038640 0.612981 0.404599 -0.014140 -0.574640
379 0 9.815830 0.045845 1.671640 0.130095 -0.003746 -0.657460
381 0 8.663890 0.094760 0.842750 0.094375 -0.006655 -0.723880
386 0 10.194100 0.024100 1.234200 0.167620 -0.010328 -0.591810
388 1 9.459570 0.085400 2.026690 0.076060 -0.006167 -0.839480
389 0 9.654690 0.034755 0.867895 0.211244 -0.006509 -0.674440
390 0 9.351010 0.044975 0.636364 0.241381 -0.007697 -0.757670
391 0 10.314100 0.043400 2.077430 0.164580 -0.002650 -0.377380
395 0 9.790300 0.031225 0.974242 0.184386 -0.004651 -0.728730
397 0 10.566200 0.089050 2.124430 0.129830 -0.003874 -0.307700
398 0 9.971350 0.026755 0.969068 0.346368 -0.023285 -0.532220
403 0 9.874970 0.042630 0.907680 0.338341 -0.014684 -0.661320
404 0 9.569500 0.077975 1.269320 0.178325 -0.010473 -0.829490
407 0 9.599290 0.082805 1.130520 0.221887 -0.014107 -0.754530
416 0 9.561940 0.027010 0.025653 0.341371 -0.004628 -0.260560
418 0 8.942820 0.093585 1.139000 0.119550 -0.008360 -0.755550
420 0 8.854340 0.093180 0.530951 0.196460 -0.014254 -0.769020
422 0 9.698230 0.051135 1.992490 0.069990 -0.002019 -0.608110
423 0 10.482400 0.069200 2.069240 0.094925 -0.003971 -0.540480
426 1 9.876320 0.020635 -0.074045 0.297917 0.001613 0.183090
427 0 9.629390 0.061500 1.486930 0.170000 -0.006968 -0.660790
428 0 9.300800 0.122895 1.293520 0.118325 -0.011435 -0.851450
429 0 10.021900 0.036085 1.603510 0.079330 -0.002775 -0.797140
431 0 9.917090 0.045240 0.944772 0.405490 -0.007444 -0.301810
433 0 9.386750 0.056675 1.008200 0.139085 -0.006411 -0.827990
434 0 11.247900 0.051650 2.204040 0.093750 -0.003597 -0.673010
435 0 10.569800 0.043700 2.082540 0.215870 -0.017287 -0.618220
436 0 9.632180 0.048820 1.261590 0.114405 -0.004614 -0.799290
443 0 8.293750 0.231310 0.236155 0.223189 -0.038210 -0.672070
